,City,Confirmed,Country/Region,Deaths,Last Update,Latitude,Longitude,Province/State,Recovered,SheetName,Suspected
35357,,51,China,0,1/28/2020 13:00,,,Guangxi,2,2020-01-28-13-00,0
35358,,46,China,0,1/28/2020 13:00,,,Shaanxi,0,2020-01-28-13-00,0
35359,,44,China,0,1/28/2020 13:00,,,Yunnan,0,2020-01-28-13-00,0
35360,,40,China,1,1/28/2020 13:00,,,Hainan,0,2020-01-28-13-00,0
35361,,34,China,0,1/28/2020 13:00,,,Liaoning,0,2020-01-28-13-00,0
35362,,33,China,1,1/28/2020 13:00,,,Heilongjiang,0,2020-01-28-13-00,0
35363,,33,China,1,1/28/2020 13:00,,,Hebei,0,2020-01-28-13-00,0
35364,,24,China,0,1/28/2020 13:00,,,Tianjin,0,2020-01-28-13-00,0
35365,,20,China,0,1/28/2020 13:00,,,Shanxi,0,2020-01-28-13-00,0
35366,,19,China,0,1/28/2020 13:00,,,Gansu,0,2020-01-28-13-00,0
35367,,15,China,0,1/28/2020 13:00,,,Inner Mongolia,0,2020-01-28-13-00,0
35368,,11,China,0,1/28/2020 13:00,,,Ningxia,0,2020-01-28-13-00,0
35369,,10,China,0,1/28/2020 13:00,,,Xinjiang,0,2020-01-28-13-00,0
35370,,9,China,0,1/28/2020 13:00,,,Guizhou,0,2020-01-28-13-00,0
35371,,8,China,0,1/28/2020 13:00,,,Jilin,0,2020-01-28-13-00,0
35372,,8,Taiwan,0,1/28/2020 13:00,,,Taiwan,0,2020-01-28-13-00,0
35373,,8,Hong Kong,0,1/28/2020 13:00,,,Hong Kong,0,2020-01-28-13-00,0
35374,,7,Macau,0,1/28/2020 13:00,,,Macau,0,2020-01-28-13-00,0
35375,,6,China,0,1/28/2020 13:00,,,Qinghai,0,2020-01-28-13-00,0
35376,,1,US,0,1/28/2020 13:00,,,WA,0,2020-01-28-13-00,0
35377,,1,US,0,1/28/2020 13:00,,,Illinois,0,2020-01-28-13-00,0
35378,,2,US,0,1/28/2020 13:00,,,California,0,2020-01-28-13-00,0
35379,,1,US,0,1/28/2020 13:00,,,Arizona,0,2020-01-28-13-00,0
35380,,7,Japan,0,1/28/2020 13:00,,,,1,2020-01-28-13-00,0
35381,,14,Thailand,0,1/28/2020 13:00,,,,5,2020-01-28-13-00,0
35382,,4,South Korea,0,1/28/2020 13:00,,,,0,2020-01-28-13-00,0
35383,,7,Singapore,0,1/28/2020 13:00,,,,0,2020-01-28-13-00,0
35384,,2,Vietnam,0,1/28/2020 13:00,,,,0,2020-01-28-13-00,0
35385,,3,France,0,1/28/2020 13:00,,,,0,2020-01-28-13-00,0
35386,,1,Nepal,0,1/28/2020 13:00,,,,0,2020-01-28-13-00,0
35387,,4,Malaysia,0,1/28/2020 13:00,,,,0,2020-01-28-13-00,0
35388,,2,Canada,0,1/28/2020 13:00,,,Ontario,0,2020-01-28-13-00,0
35389,,1,Cambodia,0,1/28/2020 13:00,,,,0,2020-01-28-13-00,0
35390,,1,Sri Lanka,0,1/28/2020 13:00,,,,0,2020-01-28-13-00,0
35391,,4,Australia,0,1/28/2020 13:00,,,New South Wales,0,2020-01-28-13-00,0
35392,,1,Australia,0,1/28/2020 13:00,,,Victoria,0,2020-01-28-13-00,0
35393,,1,Germany,0,1/28/2020 13:00,,,Bavaria,0,2020-01-28-13-00,0
35394,,2714,China,100,1/27/2020 20:30,,,Hubei,47,2020-01-27-20-30,0
35395,,173,China,0,1/27/2020 20:30,,,Zhejiang,1,2020-01-27-20-30,0
35396,,168,China,1,1/27/2020 20:30,,,Henan,0,2020-01-27-20-30,0
35397,,151,China,0,1/27/2020 20:30,,,Guangdong,4,2020-01-27-20-30,0
35398,,132,China,0,1/27/2020 20:30,,,Chongqing,0,2020-01-27-20-30,0
35399,,106,China,0,1/27/2020 20:30,,,Anhui,0,2020-01-27-20-30,0
35400,,100,China,0,1/27/2020 20:30,,,Hunan,0,2020-01-27-20-30,0
35401,,90,China,0,1/27/2020 20:30,,,Sichuan,0,2020-01-27-20-30,0
35402,,87,China,1,1/27/2020 20:30,,,Shandong,0,2020-01-27-20-30,0
35403,,80,China,1,1/27/2020 20:30,,,Beijing,2,2020-01-27-20-30,0
35404,,72,China,0,1/27/2020 20:30,,,Jiangxi,2,2020-01-27-20-30,0
35405,,70,China,0,1/27/2020 20:30,,,Jiangsu,1,2020-01-27-20-30,0
35406,,66,China,1,1/27/2020 20:30,,,Shanghai,3,2020-01-27-20-30,0
35407,,59,China,0,1/27/2020 20:30,,,Fujian,0,2020-01-27-20-30,0
35408,,51,China,0,1/27/2020 20:30,,,Guangxi,0,2020-01-27-20-30,0
35409,,35,China,0,1/27/2020 20:30,,,Shaanxi,0,2020-01-27-20-30,0
35410,,33,China,1,1/27/2020 20:30,,,Hainan,0,2020-01-27-20-30,0
35411,,33,China,1,1/27/2020 20:30,,,Hebei,0,2020-01-27-20-30,0
35412,,30,China,1,1/27/2020 20:30,,,Heilongjiang,0,2020-01-27-20-30,0
35413,,27,China,0,1/27/2020 20:30,,,Liaoning,0,2020-01-27-20-30,0
35414,,26,China,0,1/27/2020 20:30,,,Yunnan,0,2020-01-27-20-30,0
35415,,23,China,0,1/27/2020 20:30,,,Tianjin,0,2020-01-27-20-30,0
35416,,20,China,0,1/27/2020 20:30,,,Shanxi,0,2020-01-27-20-30,0
35417,,19,China,0,1/27/2020 20:30,,,Gansu,0,2020-01-27-20-30,0
35418,,11,China,0,1/27/2020 20:30,,,Inner Mongolia,0,2020-01-27-20-30,0
35419,,9,China,0,1/27/2020 20:30,,,Guizhou,0,2020-01-27-20-30,0
35420,,8,Hong Kong,0,1/27/2020 20:30,,,Hong Kong,0,2020-01-27-20-30,0
35421,,7,China,0,1/27/2020 20:30,,,Ningxia,0,2020-01-27-20-30,0
35422,,6,China,0,1/27/2020 20:30,,,Jilin,0,2020-01-27-20-30,0
35423,,6,Macau,0,1/27/2020 20:30,,,Macau,0,2020-01-27-20-30,0
35424,,6,China,0,1/27/2020 20:30,,,Qinghai,0,2020-01-27-20-30,0
35425,,5,Taiwan,0,1/27/2020 20:30,,,Taiwan,0,2020-01-27-20-30,0
35426,,5,China,0,1/27/2020 20:30,,,Xinjiang,0,2020-01-27-20-30,0
35427,,1,US,0,1/27/2020 20:30,,,WA,0,2020-01-27-20-30,0
35428,,1,US,0,1/27/2020 20:30,,,Illinois,0,2020-01-27-20-30,0
35429,,2,US,0,1/27/2020 20:30,,,California,0,2020-01-27-20-30,0
35430,,1,US,0,1/27/2020 20:30,,,Arizona,0,2020-01-27-20-30,0
35431,,4,Japan,0,1/27/2020 20:30,,,,1,2020-01-27-20-30,0
35432,,8,Thailand,0,1/27/2020 20:30,,,,2,2020-01-27-20-30,0
35433,,4,South Korea,0,1/27/2020 20:30,,,,0,2020-01-27-20-30,0
35434,,5,Singapore,0,1/27/2020 20:30,,,,0,2020-01-27-20-30,0
35435,,2,Vietnam,0,1/27/2020 20:30,,,,0,2020-01-27-20-30,0
35436,,3,France,0,1/27/2020 20:30,,,,0,2020-01-27-20-30,0
35437,,1,Nepal,0,1/27/2020 20:30,,,,0,2020-01-27-20-30,0
35438,,4,Malaysia,0,1/27/2020 20:30,,,,0,2020-01-27-20-30,0
35439,,1,Canada,0,1/27/2020 20:30,,,Ontario,0,2020-01-27-20-30,0
35440,,1,Cambodia,0,1/27/2020 20:30,,,,0,2020-01-27-20-30,0
35441,,1,Sri Lanka,0,1/27/2020 20:30,,,,0,2020-01-27-20-30,0
35442,,0,Ivory Coast,0,1/27/2020 20:30,,,,0,2020-01-27-20-30,0
35443,,4,Australia,0,1/27/2020 20:30,,,New South Wales,0,2020-01-27-20-30,0
35444,,1,Australia,0,1/27/2020 20:30,,,Victoria,0,2020-01-27-20-30,0
35445,,1,Germany,0,1/27/2020 20:30,,,Bavaria,0,2020-01-27-20-30,0
35446,,1423,China,76,1/27/2020 19:00,,,Hubei,45,2020-01-27-19-00,0
35447,,151,China,0,1/27/2020 19:00,,,Guangdong,4,2020-01-27-19-00,0
35448,,128,China,0,1/27/2020 19:00,,,Zhejiang,1,2020-01-27-19-00,0
35449,,128,China,1,1/27/2020 19:00,,,Henan,0,2020-01-27-19-00,0
35450,,110,China,0,1/27/2020 19:00,,,Chongqing,0,2020-01-27-19-00,0
35451,,100,China,0,1/27/2020 19:00,,,Hunan,0,2020-01-27-19-00,0
35452,,80,China,1,1/27/2020 19:00,,,Beijing,2,2020-01-27-19-00,0
35453,,75,China,0,1/27/2020 19:00,,,Shandong,0,2020-01-27-19-00,0
35454,,72,China,0,1/27/2020 19:00,,,Jiangxi,2,2020-01-27-19-00,0
35455,,70,China,0,1/27/2020 19:00,,,Anhui,0,2020-01-27-19-00,0
35456,,69,China,0,1/27/2020 19:00,,,Sichuan,0,2020-01-27-19-00,0
35457,,59,China,0,1/27/2020 19:00,,,Fujian,0,2020-01-27-19-00,0
35458,,53,China,1,1/27/2020 19:00,,,Shanghai,3,2020-01-27-19-00,0
35459,,47,China,0,1/27/2020 19:00,,,Jiangsu,1,2020-01-27-19-00,0
35460,,46,China,0,1/27/2020 19:00,,,Guangxi,0,2020-01-27-19-00,0
35461,,35,China,0,1/27/2020 19:00,,,Shaanxi,0,2020-01-27-19-00,0
35462,,33,China,1,1/27/2020 19:00,,,Hainan,0,2020-01-27-19-00,0
35463,,27,China,0,1/27/2020 19:00,,,Liaoning,0,2020-01-27-19-00,0
35464,,26,China,0,1/27/2020 19:00,,,Yunnan,0,2020-01-27-19-00,0
35465,,23,China,0,1/27/2020 19:00,,,Tianjin,0,2020-01-27-19-00,0
35466,,21,China,1,1/27/2020 19:00,,,Heilongjiang,0,2020-01-27-19-00,0
35467,,18,China,1,1/27/2020 19:00,,,Hebei,0,2020-01-27-19-00,0
35468,,14,China,0,1/27/2020 19:00,,,Gansu,0,2020-01-27-19-00,0
35469,,13,China,0,1/27/2020 19:00,,,Shanxi,0,2020-01-27-19-00,0
35470,,11,China,0,1/27/2020 19:00,,,Inner Mongolia,0,2020-01-27-19-00,0
35471,,8,Hong Kong,0,1/27/2020 19:00,,,Hong Kong,0,2020-01-27-19-00,0
35472,,7,China,0,1/27/2020 19:00,,,Guizhou,0,2020-01-27-19-00,0
35473,,7,China,0,1/27/2020 19:00,,,Ningxia,0,2020-01-27-19-00,0
35474,,6,China,0,1/27/2020 19:00,,,Jilin,0,2020-01-27-19-00,0
35475,,6,Macau,0,1/27/2020 19:00,,,Macau,0,2020-01-27-19-00,0
35476,,6,China,0,1/27/2020 19:00,,,Qinghai,0,2020-01-27-19-00,0
35477,,5,Taiwan,0,1/27/2020 19:00,,,Taiwan,0,2020-01-27-19-00,0
35478,,5,China,0,1/27/2020 19:00,,,Xinjiang,0,2020-01-27-19-00,0
35479,,1,US,0,1/27/2020 19:00,,,WA,0,2020-01-27-19-00,0
35480,,1,US,0,1/27/2020 19:00,,,Illinois,0,2020-01-27-19-00,0
35481,,2,US,0,1/27/2020 19:00,,,California,0,2020-01-27-19-00,0
35482,,1,US,0,1/27/2020 19:00,,,Arizona,0,2020-01-27-19-00,0
35483,,4,Japan,0,1/27/2020 19:00,,,,1,2020-01-27-19-00,0
35484,,8,Thailand,0,1/27/2020 19:00,,,,2,2020-01-27-19-00,0
35485,,4,South Korea,0,1/27/2020 19:00,,,,0,2020-01-27-19-00,0
35486,,5,Singapore,0,1/27/2020 19:00,,,,0,2020-01-27-19-00,0
35487,,2,Vietnam,0,1/27/2020 19:00,,,,0,2020-01-27-19-00,0
35488,,3,France,0,1/27/2020 19:00,,,,0,2020-01-27-19-00,0
35489,,1,Nepal,0,1/27/2020 19:00,,,,0,2020-01-27-19-00,0
35490,,4,Malaysia,0,1/27/2020 19:00,,,,0,2020-01-27-19-00,0
35491,,1,Canada,0,1/27/2020 19:00,,,Ontario,0,2020-01-27-19-00,0
35492,,1,Cambodia,0,1/27/2020 19:00,,,,0,2020-01-27-19-00,0
35493,,1,Sri Lanka,0,1/27/2020 19:00,,,,0,2020-01-27-19-00,0
35494,,1,Ivory Coast,0,1/27/2020 19:00,,,,0,2020-01-27-19-00,0
35495,,4,Australia,0,1/27/2020 19:00,,,New South Wales,0,2020-01-27-19-00,0
35496,,1,Australia,0,1/27/2020 19:00,,,Victoria,0,2020-01-27-19-00,0
35497,,1423,China,76,1/27/2020 9:00,,,Hubei,45,2020-01-27-09-00,0
35498,,151,China,0,1/27/2020 9:00,,,Guangdong,3,2020-01-27-09-00,0
35499,,128,China,0,1/27/2020 9:00,,,Zhejiang,1,2020-01-27-09-00,0
35500,,128,China,0,1/27/2020 9:00,,,Henan,0,2020-01-27-09-00,0
35501,,110,China,1,1/27/2020 9:00,,,Chongqing,0,2020-01-27-09-00,0
35502,,100,China,0,1/27/2020 9:00,,,Hunan,0,2020-01-27-09-00,0
35503,,75,China,0,1/27/2020 9:00,,,Shandong,0,2020-01-27-09-00,0
35504,,72,China,0,1/27/2020 9:00,,,Beijing,2,2020-01-27-09-00,0
35505,,70,China,0,1/27/2020 9:00,,,Anhui,0,2020-01-27-09-00,0
35506,,69,China,0,1/27/2020 9:00,,,Sichuan,0,2020-01-27-09-00,0
35507,,56,China,0,1/27/2020 9:00,,,Fujian,0,2020-01-27-09-00,0
35508,,53,China,1,1/27/2020 9:00,,,Shanghai,3,2020-01-27-09-00,0
35509,,48,China,0,1/27/2020 9:00,,,Jiangxi,1,2020-01-27-09-00,0
35510,,47,China,0,1/27/2020 9:00,,,Jiangsu,1,2020-01-27-09-00,0
35511,,46,China,0,1/27/2020 9:00,,,Guangxi,0,2020-01-27-09-00,0
35512,,35,China,0,1/27/2020 9:00,,,Shaanxi,0,2020-01-27-09-00,0
35513,,33,China,1,1/27/2020 9:00,,,Hainan,0,2020-01-27-09-00,0
35514,,27,China,0,1/27/2020 9:00,,,Liaoning,0,2020-01-27-09-00,0
35515,,26,China,0,1/27/2020 9:00,,,Yunnan,0,2020-01-27-09-00,0
35516,,22,China,0,1/27/2020 9:00,,,Tianjin,0,2020-01-27-09-00,0
35517,,21,China,1,1/27/2020 9:00,,,Heilongjiang,0,2020-01-27-09-00,0
35518,,18,China,1,1/27/2020 9:00,,,Hebei,0,2020-01-27-09-00,0
35519,,14,China,0,1/27/2020 9:00,,,Gansu,0,2020-01-27-09-00,0
35520,,13,China,0,1/27/2020 9:00,,,Shanxi,0,2020-01-27-09-00,0
35521,,11,China,0,1/27/2020 9:00,,,Inner Mongolia,0,2020-01-27-09-00,0
35522,,8,Hong Kong,0,1/27/2020 9:00,,,Hong Kong,0,2020-01-27-09-00,0
35523,,7,China,0,1/27/2020 9:00,,,Guizhou,0,2020-01-27-09-00,0
35524,,7,China,0,1/27/2020 9:00,,,Ningxia,0,2020-01-27-09-00,0
35525,,6,China,0,1/27/2020 9:00,,,Jilin,0,2020-01-27-09-00,0
35526,,6,Macau,0,1/27/2020 9:00,,,Macau,0,2020-01-27-09-00,0
35527,,5,Taiwan,0,1/27/2020 9:00,,,Taiwan,0,2020-01-27-09-00,0
35528,,5,China,0,1/27/2020 9:00,,,Xinjiang,0,2020-01-27-09-00,0
35529,,4,China,0,1/27/2020 9:00,,,Qinghai,0,2020-01-27-09-00,0
35530,,1,US,0,1/27/2020 9:00,,,WA,0,2020-01-27-09-00,0
35531,,1,US,0,1/27/2020 9:00,,,Illinois,0,2020-01-27-09-00,0
35532,,2,US,0,1/27/2020 9:00,,,California,0,2020-01-27-09-00,0
35533,,1,US,0,1/27/2020 9:00,,,Arizona,0,2020-01-27-09-00,0
35534,,4,Japan,0,1/27/2020 9:00,,,,1,2020-01-27-09-00,0
35535,,8,Thailand,0,1/27/2020 9:00,,,,2,2020-01-27-09-00,0
35536,,4,South Korea,0,1/27/2020 9:00,,,,0,2020-01-27-09-00,0
35537,,4,Singapore,0,1/27/2020 9:00,,,,0,2020-01-27-09-00,0
35538,,2,Vietnam,0,1/27/2020 9:00,,,,0,2020-01-27-09-00,0
35539,,3,France,0,1/27/2020 9:00,,,,0,2020-01-27-09-00,0
35540,,4,Australia,0,1/27/2020 9:00,,,New South Wales,0,2020-01-27-09-00,0
35541,,1,Australia,0,1/27/2020 9:00,,,Victoria,0,2020-01-27-09-00,0
35542,,1,Nepal,0,1/27/2020 9:00,,,,0,2020-01-27-09-00,0
35543,,4,Malaysia,0,1/27/2020 9:00,,,,0,2020-01-27-09-00,0
35544,,1,Canada,0,1/27/2020 9:00,,,Ontario,0,2020-01-27-09-00,0
35545,,1,Cambodia,0,1/27/2020 9:00,,,,0,2020-01-27-09-00,0
35546,,1423,China,76,1/26/2020 23:00,,,Hubei,44,2020-01-26-23-00,0
35547,,146,China,0,1/26/2020 23:00,,,Guangdong,2,2020-01-26-23-00,0
35548,,128,China,0,1/26/2020 23:00,,,Zhejiang,1,2020-01-26-23-00,0
35549,,128,China,1,1/26/2020 23:00,,,Henan,0,2020-01-26-23-00,0
35550,,110,China,0,1/26/2020 23:00,,,Chongqing,0,2020-01-26-23-00,0
35551,,100,China,0,1/26/2020 23:00,,,Hunan,0,2020-01-26-23-00,0
35552,,70,China,0,1/26/2020 23:00,,,Anhui,0,2020-01-26-23-00,0
35553,,69,China,0,1/26/2020 23:00,,,Sichuan,0,2020-01-26-23-00,0
35554,,68,China,0,1/26/2020 23:00,,,Beijing,2,2020-01-26-23-00,0
35555,,63,China,0,1/26/2020 23:00,,,Shandong,0,2020-01-26-23-00,0
35556,,53,China,1,1/26/2020 23:00,,,Shanghai,1,2020-01-26-23-00,0
35557,,48,China,0,1/26/2020 23:00,,,Jiangxi,0,2020-01-26-23-00,0
35558,,47,China,0,1/26/2020 23:00,,,Jiangsu,1,2020-01-26-23-00,0
35559,,46,China,0,1/26/2020 23:00,,,Guangxi,0,2020-01-26-23-00,0
35560,,35,China,0,1/26/2020 23:00,,,Fujian,0,2020-01-26-23-00,0
35561,,23,China,0,1/26/2020 23:00,,,Liaoning,0,2020-01-26-23-00,0
35562,,22,China,0,1/26/2020 23:00,,,Hainan,0,2020-01-26-23-00,0
35563,,22,China,0,1/26/2020 23:00,,,Shaanxi,0,2020-01-26-23-00,0
35564,,21,China,1,1/26/2020 23:00,,,Heilongjiang,0,2020-01-26-23-00,0
35565,,19,China,0,1/26/2020 23:00,,,Yunnan,0,2020-01-26-23-00,0
35566,,18,China,1,1/26/2020 23:00,,,Hebei,0,2020-01-26-23-00,0
35567,,14,China,0,1/26/2020 23:00,,,Tianjin,0,2020-01-26-23-00,0
35568,,14,China,0,1/26/2020 23:00,,,Gansu,0,2020-01-26-23-00,0
35569,,13,China,0,1/26/2020 23:00,,,Shanxi,0,2020-01-26-23-00,0
35570,,11,China,0,1/26/2020 23:00,,,Inner Mongolia,0,2020-01-26-23-00,0
35571,,8,Hong Kong,0,1/26/2020 23:00,,,Hong Kong,0,2020-01-26-23-00,0
35572,,7,China,0,1/26/2020 23:00,,,Guizhou,0,2020-01-26-23-00,0
35573,,6,China,0,1/26/2020 23:00,,,Jilin,0,2020-01-26-23-00,0
35574,,6,Macau,0,1/26/2020 23:00,,,Macau,0,2020-01-26-23-00,0
35575,,5,China,0,1/26/2020 23:00,,,Xinjiang,0,2020-01-26-23-00,0
35576,,4,China,0,1/26/2020 23:00,,,Ningxia,0,2020-01-26-23-00,0
35577,,4,Taiwan,0,1/26/2020 23:00,,,Taiwan,0,2020-01-26-23-00,0
35578,,4,China,0,1/26/2020 23:00,,,Qinghai,0,2020-01-26-23-00,0
35579,,1,US,0,1/26/2020 23:00,,,WA,0,2020-01-26-23-00,0
35580,,1,US,0,1/26/2020 23:00,,,Illinois,0,2020-01-26-23-00,0
35581,,2,US,0,1/26/2020 23:00,,,California,0,2020-01-26-23-00,0
35582,,1,US,0,1/26/2020 23:00,,,Arizona,0,2020-01-26-23-00,0
35583,,4,Japan,0,1/26/2020 23:00,,,,1,2020-01-26-23-00,0
35584,,8,Thailand,0,1/26/2020 23:00,,,,2,2020-01-26-23-00,0
35585,,3,South Korea,0,1/26/2020 23:00,,,,0,2020-01-26-23-00,0
35586,,4,Singapore,0,1/26/2020 23:00,,,,0,2020-01-26-23-00,0
35587,,2,Vietnam,0,1/26/2020 23:00,,,,0,2020-01-26-23-00,0
35588,,3,France,0,1/26/2020 23:00,,,,0,2020-01-26-23-00,0
35589,,3,Australia,0,1/26/2020 23:00,,,New South Wales,0,2020-01-26-23-00,0
35590,,1,Australia,0,1/26/2020 23:00,,,Victoria,0,2020-01-26-23-00,0
35591,,1,Nepal,0,1/26/2020 23:00,,,,0,2020-01-26-23-00,0
35592,,4,Malaysia,0,1/26/2020 23:00,,,,0,2020-01-26-23-00,0
35593,,1,Canada,0,1/26/2020 23:00,,,Ontario,0,2020-01-26-23-00,0
35594,,1058,China,52,1/26/2020 11:00,,,Hubei,42,2020-01-26-11-00,0
35595,,111,China,0,1/26/2020 11:00,,,Guangdong,2,2020-01-26-11-00,0
35596,,104,China,0,1/26/2020 11:00,,,Zhejiang,1,2020-01-26-11-00,0
35597,,83,China,1,1/26/2020 11:00,,,Henan,0,2020-01-26-11-00,3
35598,,75,China,0,1/26/2020 11:00,,,Chongqing,0,2020-01-26-11-00,0
35599,,69,China,0,1/26/2020 11:00,,,Hunan,0,2020-01-26-11-00,0
35600,,68,China,0,1/26/2020 11:00,,,Beijing,2,2020-01-26-11-00,0
35601,,60,China,0,1/26/2020 11:00,,,Anhui,0,2020-01-26-11-00,4
35602,,46,China,0,1/26/2020 11:00,,,Shandong,0,2020-01-26-11-00,0
35603,,44,China,0,1/26/2020 11:00,,,Sichuan,0,2020-01-26-11-00,4
35604,,40,China,1,1/26/2020 11:00,,,Shanghai,1,2020-01-26-11-00,72
35605,,36,China,0,1/26/2020 11:00,,,Guangxi,0,2020-01-26-11-00,0
35606,,36,China,0,1/26/2020 11:00,,,Jiangxi,0,2020-01-26-11-00,0
35607,,35,China,0,1/26/2020 11:00,,,Fujian,0,2020-01-26-11-00,20
35608,,33,China,0,1/26/2020 11:00,,,Jiangsu,1,2020-01-26-11-00,0
35609,,22,China,0,1/26/2020 11:00,,,Hainan,0,2020-01-26-11-00,0
35610,,22,China,0,1/26/2020 11:00,,,Shaanxi,0,2020-01-26-11-00,0
35611,,21,China,0,1/26/2020 11:00,,,Liaoning,0,2020-01-26-11-00,0
35612,,16,China,0,1/26/2020 11:00,,,Yunnan,0,2020-01-26-11-00,36
35613,,15,China,1,1/26/2020 11:00,,,Heilongjiang,0,2020-01-26-11-00,0
35614,,14,China,0,1/26/2020 11:00,,,Tianjin,0,2020-01-26-11-00,0
35615,,13,China,1,1/26/2020 11:00,,,Hebei,0,2020-01-26-11-00,0
35616,,9,China,0,1/26/2020 11:00,,,Shanxi,0,2020-01-26-11-00,0
35617,,8,Hong Kong,0,1/26/2020 11:00,,,Hong Kong,0,2020-01-26-11-00,244
35618,,7,China,0,1/26/2020 11:00,,,Inner Mongolia,0,2020-01-26-11-00,0
35619,,7,China,0,1/26/2020 11:00,,,Gansu,0,2020-01-26-11-00,0
35620,,5,China,0,1/26/2020 11:00,,,Guizhou,0,2020-01-26-11-00,0
35621,,5,Macau,0,1/26/2020 11:00,,,Macau,0,2020-01-26-11-00,0
35622,,4,China,0,1/26/2020 11:00,,,Ningxia,0,2020-01-26-11-00,0
35623,,4,China,0,1/26/2020 11:00,,,Jilin,0,2020-01-26-11-00,0
35624,,4,Taiwan,0,1/26/2020 11:00,,,Taiwan,0,2020-01-26-11-00,0
35625,,4,China,0,1/26/2020 11:00,,,Xinjiang,0,2020-01-26-11-00,0
35626,,1,China,0,1/26/2020 11:00,,,Qinghai,0,2020-01-26-11-00,0
35627,,1,US,0,1/26/2020 11:00,,,WA,0,2020-01-26-11-00,0
35628,,1,US,0,1/26/2020 11:00,,,Illinois,0,2020-01-26-11-00,0
35629,,1,US,0,1/26/2020 11:00,,,California,0,2020-01-26-11-00,0
35630,,4,Japan,0,1/26/2020 11:00,,,,1,2020-01-26-11-00,0
35631,,8,Thailand,0,1/26/2020 11:00,,,,2,2020-01-26-11-00,0
35632,,3,South Korea,0,1/26/2020 11:00,,,,0,2020-01-26-11-00,0
35633,,4,Singapore,0,1/26/2020 11:00,,,,0,2020-01-26-11-00,0
35634,,2,Vietnam,0,1/26/2020 11:00,,,,0,2020-01-26-11-00,0
35635,,3,France,0,1/26/2020 11:00,,,,0,2020-01-26-11-00,0
35636,,3,Australia,0,1/26/2020 11:00,,,New South Wales,0,2020-01-26-11-00,0
35637,,1,Australia,0,1/26/2020 11:00,,,Victoria,0,2020-01-26-11-00,0
35638,,1,Nepal,0,1/26/2020 11:00,,,,0,2020-01-26-11-00,0
35639,,4,Malaysia,0,1/26/2020 11:00,,,,0,2020-01-26-11-00,0
35640,,1,Canada,0,1/26/2020 11:00,,,Ontario,0,2020-01-26-11-00,0
35641,,1052,China,52,1/25/2020 22:00,,,Hubei,42,2020-01-25-22-00,0
35642,,104,China,0,1/25/2020 22:00,,,Zhejiang,1,2020-01-25-22-00,0
35643,,98,China,0,1/25/2020 22:00,,,Guangdong,2,2020-01-25-22-00,0
35644,,83,China,1,1/25/2020 22:00,,,Henan,0,2020-01-25-22-00,3
35645,,75,China,0,1/25/2020 22:00,,,Chongqing,0,2020-01-25-22-00,0
35646,,69,China,0,1/25/2020 22:00,,,Hunan,0,2020-01-25-22-00,0
35647,,60,China,0,1/25/2020 22:00,,,Anhui,0,2020-01-25-22-00,4
35648,,51,China,0,1/25/2020 22:00,,,Beijing,2,2020-01-25-22-00,0
35649,,44,China,0,1/25/2020 22:00,,,Sichuan,0,2020-01-25-22-00,4
35650,,40,China,1,1/25/2020 22:00,,,Shanghai,1,2020-01-25-22-00,72
35651,,39,China,0,1/25/2020 22:00,,,Shandong,0,2020-01-25-22-00,0
35652,,36,China,0,1/25/2020 22:00,,,Jiangxi,0,2020-01-25-22-00,0
35653,,33,China,0,1/25/2020 22:00,,,Guangxi,0,2020-01-25-22-00,0
35654,,31,China,0,1/25/2020 22:00,,,Jiangsu,1,2020-01-25-22-00,0
35655,,19,China,0,1/25/2020 22:00,,,Hainan,0,2020-01-25-22-00,0
35656,,19,China,0,1/25/2020 22:00,,,Liaoning,0,2020-01-25-22-00,0
35657,,18,China,1,1/25/2020 22:00,,,Fujian,0,2020-01-25-22-00,20
35658,,15,China,0,1/25/2020 22:00,,,Heilongjiang,0,2020-01-25-22-00,0
35659,,15,China,0,1/25/2020 22:00,,,Shaanxi,0,2020-01-25-22-00,0
35660,,13,China,0,1/25/2020 22:00,,,Tianjin,0,2020-01-25-22-00,0
35661,,13,China,1,1/25/2020 22:00,,,Hebei,0,2020-01-25-22-00,0
35662,,11,China,0,1/25/2020 22:00,,,Yunnan,0,2020-01-25-22-00,58
35663,,9,China,0,1/25/2020 22:00,,,Shanxi,0,2020-01-25-22-00,0
35664,,7,China,0,1/25/2020 22:00,,,Inner Mongolia,0,2020-01-25-22-00,0
35665,,7,China,0,1/25/2020 22:00,,,Gansu,0,2020-01-25-22-00,0
35666,,5,China,0,1/25/2020 22:00,,,Guizhou,0,2020-01-25-22-00,0
35667,,5,Hong Kong,0,1/25/2020 22:00,,,Hong Kong,0,2020-01-25-22-00,244
35668,,4,China,0,1/25/2020 22:00,,,Ningxia,0,2020-01-25-22-00,1
35669,,4,China,0,1/25/2020 22:00,,,Jilin,0,2020-01-25-22-00,0
35670,,4,China,0,1/25/2020 22:00,,,Xinjiang,0,2020-01-25-22-00,0
35671,,3,Taiwan,0,1/25/2020 22:00,,,Taiwan,0,2020-01-25-22-00,0
35672,,2,Macau,0,1/25/2020 22:00,,,Macau,0,2020-01-25-22-00,0
35673,,1,China,0,1/25/2020 22:00,,,Qinghai,0,2020-01-25-22-00,0
35674,,1,US,0,1/25/2020 22:00,,,WA,0,2020-01-25-22-00,0
